"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"N.J[18,10]",602.16736,164.777676460909,381,478,561,705.749867099807,984,2.43597577158807,7
"N.J[19,10]",290.7304,50.2546638715108,201.224567503801,255,287,323,397,1.20609559860175,20
"N.J[20,10]",76.15856,18.6898268656219,46,63,74,87,117,1.06522224784514,52
"N.J[21,10]",110.0088,25.6317038067782,67,92,107,126,168,1.17394808821442,23
"N.J[22,10]",865.55408,192.517270340233,580.224849829888,719.249869716256,826,991,1297,1.99524685023661,8
"N.J[23,10]",764.53792,232.077260710445,464,579,694,936,1277,2.48659602323202,7
"N.J[24,10]",109.50048,32.3134564119044,60,87,105,127,186,1.36633080856956,13
"N.J[25,10]",26.61248,9.3535782756039,13,20,25,32,49,1.00974830550813,330
"R[1,1]",1.25350076689019,0.145974064904467,0.994202062319017,1.15093525843019,1.24583538217887,1.34773317509728,1.55511984697801,1.07951821201586,47
"R[2,1]",1.15716537349608,0.165797766854095,0.880255865216033,1.03813027912211,1.1438701539277,1.25785226167658,1.52179831536169,1.11237657737773,34
"R[3,1]",1.18044537618526,0.181830999433907,0.854956519784376,1.05171196085646,1.16888290582852,1.29602842767848,1.56570272543252,1.05174172273997,65
"R[4,1]",1.09791418554922,0.117933006778386,0.883887115132505,1.0122725181782,1.0921149969792,1.17524068200688,1.34214442753766,1.04688185375844,72
"R[5,1]",0.942421640550425,0.114204852212495,0.747344518607789,0.863545985918985,0.931463595350168,1.0129136690603,1.19446996218979,1.06831817602653,52
"R[6,1]",0.84273495016946,0.10797958095985,0.654864208186741,0.765788386132101,0.835592992693477,0.911579459699126,1.07078263839597,1.11016154680748,35
"R[7,1]",0.857232077804762,0.255179431895852,0.441357848829281,0.675567215077663,0.826995598470568,1.00804036537774,1.43510069174936,1.00822210711722,400
"R[8,1]",0.802027936358502,0.153200165153224,0.538735460122912,0.693024386168418,0.790523293166747,0.896362571154335,1.1367368019591,1.03613350157458,94
"R[9,1]",1.06913431623298,0.20899035122644,0.711887999589014,0.92176388887978,1.0510849513173,1.19467433865635,1.53996150380465,1.06248704871683,55
"R[10,1]",0.577969761980582,0.198321408400142,0.267169564772987,0.432563364653493,0.553430101184387,0.699933448786762,1.03385830898143,1.01645584668575,190
"R[11,1]",0.998737822350294,0.105375867446695,0.8045605668363,0.923728734608876,0.996456422537115,1.0675450599694,1.21452052532047,1.0680226948744,51
"R[12,1]",1.16627697528968,0.152207744017211,0.897098820530568,1.05872654327787,1.15358198369368,1.26333681240699,1.49023087807927,1.05872045443552,60
"R[13,1]",0.975783538708228,0.139638573846292,0.729272279203004,0.880231288485867,0.965811031741396,1.06224383685506,1.27765230316626,1.09102428931119,40
"R[14,1]",0.97861055403651,0.107975570978494,0.785708824509502,0.903937854506837,0.970670182860611,1.04769503702046,1.21594320855747,1.07892706059866,48
"R[15,1]",1.01726177531505,0.10337299612688,0.831294097607851,0.946184099517915,1.01231902615912,1.08005765558727,1.24740306509453,1.08309683889141,48
"R[16,1]",1.11318596868973,0.116752539288974,0.909343824859619,1.03176480646213,1.1053341862788,1.18394590331457,1.37050752350442,1.12487560375585,32
