"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"WMD.HR.J[9,4]",0.0551520079742003,0.0360131641221228,0.0144724741866514,0.0285435193275553,0.0431585752192658,0.0741112437916893,0.152795552381328,1.70695089204043,10
"WMD.HR.J[10,4]",0.0563489422977729,0.0371958886930713,0.0141889860007465,0.0291164342670894,0.0440889803545417,0.0745216272436872,0.16099948353981,1.74111538115755,10
"WMD.HR.J[11,4]",0.0990563796987815,0.0634061213644953,0.0239535255708739,0.0513012591122682,0.0790321939773317,0.131808504640321,0.258317227352476,1.68718157261461,11
"WMD.HR.J[12,4]",0.0745857655510215,0.0500889390739827,0.0177493432865593,0.0372764478061216,0.0583005415287177,0.098663147891025,0.203070712996717,1.71145824152045,10
"WMD.HR.J[13,4]",0.0675491664132567,0.0502824395786611,0.0150524693932223,0.0326352460551692,0.0501333407558541,0.087575510272774,0.205807781133264,1.8564939812317,10
"WMD.HR.J[14,4]",0.0748232751125955,0.0495736739185369,0.017935275864242,0.0383914610189156,0.0576295293864549,0.0999000453542271,0.201995459860882,1.71721677718219,10
"WMD.HR.J[15,4]",0.0565681535565275,0.0369123323270809,0.0139735741283494,0.0292314748542202,0.0446600714531153,0.0743490395913355,0.152492523367925,1.72855821583914,10
"WMD.HR.J[16,4]",0.0390344937990261,0.025523583228303,0.0103206076104345,0.0209743369040947,0.0312625745115908,0.0490455691283961,0.11134303980556,1.72445829733594,10
"WMD.HR.J[17,4]",0.0432644953610605,0.027641553392766,0.011401913221084,0.0229926487902278,0.0346626422858296,0.0563762760259439,0.116084577261471,1.71074714345538,10
"WMD.HR.J[18,4]",0.0789373407031304,0.0515853433235808,0.0186271758756628,0.0415067124312678,0.0621672338984164,0.103661809891936,0.2163589825661,1.73321386219092,10
"WMD.HR.J[19,4]",0.0185191037345976,0.0117096114234738,0.00550751338776472,0.0104271166059943,0.0152203257468816,0.0225246857212855,0.0515338565099605,1.58207865502342,12
"WMD.HR.J[20,4]",0.0734345055982127,0.0486897612491573,0.0178038215283477,0.0372230664539732,0.0571064377494397,0.0985530318184906,0.198712575298876,1.71461887531619,10
"WMD.HR.J[21,4]",0.0592138289126906,0.0425125008523712,0.0133754362834902,0.0289101703619758,0.0455480955157856,0.0757582280787189,0.179448019843213,1.84152662477842,10
"WSR_M_A_S2W[6]",0.981178844821082,0.0132876147312727,0.952979333691615,0.972086030718192,0.98226030209372,0.992290278633208,0.999998990431205,1.16150753453943,29
"WSR_M_A_S2W[12]",0.987581645121635,0.00812743686629418,0.969998560088091,0.982578475750669,0.988077711464806,0.993174458921641,0.999999551844439,1.24067299468352,20
"WSR_M_A_S2W[13]",0.992720088027349,0.0124575414536239,0.954892174581248,0.990046926176235,0.99949015702682,0.999998300399196,0.999999999975449,1.1858736255202,44
"WSR_M_A_S2W[14]",0.996383539850025,0.00517372050682898,0.982448750781071,0.994300456278836,0.999130131895476,0.99999357061824,0.999999999949083,1.25143686400305,24
"WSR_M_A_S2W[15]",0.958517472587247,0.0196699363647394,0.916635364695072,0.945773334920226,0.960447581187543,0.973252139584039,0.990802248347451,1.41388131484651,14
"WSR_M_A_S2W[17]",0.988838304171823,0.0055189259910033,0.976179572342235,0.985525764307828,0.989654117044603,0.992922189757953,0.997258256979834,1.27763041131871,19
